tweet_id	retweet_count	favorite_count
750056684286914561	848	3020.0
750041628174217216	579	3026.0
750026558547456000	737	2589.0
750011400160841729	846	3080.0
749996283729883136	769	2895.0
749981277374128128	2324	4874.0
749774190421639168	1253	4452.0
749417653287129088	1542	5824.0
749403093750648834	500	2491.0
749395845976588288	3240	8153.0
749317047558017024	2096	5210.0
749075273010798592	1941	5485.0
749064354620928000	1444	4584.0
749036806121881602	746	2943.0
748977405889503236	3201	10252.0
748932637671223296	2116	5518.0
748705597323898880	898	2645.0
748699167502000129	1490	4519.0
748692773788876800	1248	4027.0
748575535303884801	1864	5781.0
748568946752774144	630	2102.0
748346686624440324	1154	4968.0
748337862848962560	3846	7228.0
748324050481647620	712	3517.0
748307329658011649	671	3518.0
748220828303695873	7301	13435.0
747963614829678593	2009	5503.0
747933425676525569	2410	6312.0
747885874273214464	907	2778.0
747844099428986880	696	2692.0
747816857231626240	1093	4598.0
747651430853525504	145	1302.0
747648653817413632	5467	12260.0
747600769478692864	532	2221.0
747594051852075008	976	3498.0
747512671126323200	1516	5244.0
747461612269887489	977	3679.0
747439450712596480	1795	5142.0
747242308580548608	2716	0.0
747219827526344708	1475	5003.0
747204161125646336	854	3196.0
747103485104099331	3714	9075.0
746906459439529985	275	2769.0
746872823977771008	2005	5694.0
746818907684614144	1639	5050.0
746790600704425984	1508	4620.0
746757706116112384	3672	9066.0
746726898085036033	1681	5758.0
746542875601690625	1777	4793.0
746521445350707200	925	0.0
746507379341139972	1022	4432.0
746369468511756288	1529	5905.0
746131877086527488	2052	6531.0
746056683365994496	762	3394.0
745789745784041472	992	3785.0
745712589599014916	2182	6658.0
745433870967832576	2378	6705.0
745422732645535745	2255	8117.0
745314880350101504	2565	6782.0
745074613265149952	3272	7458.0
745057283344719872	2097	6894.0
744995568523612160	576	2811.0
744971049620602880	2506	7468.0
744709971296780288	1476	5337.0
744334592493166593	1977	6444.0
744234799360020481	72569	147921.0
744223424764059648	335	1566.0
743980027717509120	1034	3974.0
743895849529389061	903	3477.0
743835915802583040	1936	0.0
743609206067040256	1303	4244.0
743595368194129920	6102	17337.0
743545585370791937	884	3347.0
743510151680958465	3496	7556.0
743253157753532416	1146	4021.0
743222593470234624	1793	5873.0
743210557239623680	1272	3634.0
742534281772302336	3356	6689.0
742528092657332225	1839	4194.0
742465774154047488	3688	6889.0
742423170473463808	3503	9316.0
742385895052087300	1832	6438.0
742161199639494656	1274	4079.0
742150209887731712	1446	4826.0
741793263812808706	1408	4302.0
741743634094141440	2572	7720.0
741438259667034112	762	3493.0
741303864243200000	3007	8325.0
741099773336379392	5163	9444.0
741067306818797568	2884	9061.0
740995100998766593	2540	5990.0
740711788199743490	886	3213.0
740699697422163968	728	2702.0
740676976021798912	6384	17217.0
740373189193256964	12444	33228.0
740365076218183684	397	2314.0
740359016048689152	809	3105.0
740214038584557568	1831	6328.0
739979191639244800	5512	18896.0
739932936087216128	1007	3840.0
739844404073074688	806	3602.0
739623569819336705	1270	3564.0
739606147276148736	1541	5102.0
739544079319588864	19760	37267.0
739485634323156992	2709	6742.0
739238157791694849	54196	109498.0
738891149612572673	6	97.0
738885046782832640	1067	3572.0
738883359779196928	737	3114.0
738537504001953792	1435	4800.0
738402415918125056	766	3073.0
738184450748633089	1138	4069.0
738166403467907072	3107	8267.0
738156290900254721	595	2341.0
737826014890496000	1642	4966.0
737800304142471168	3231	9461.0
737678689543020544	1231	4752.0
737445876994609152	4164	9675.0
737322739594330112	752	3394.0
737310737551491075	6918	13836.0
736736130620620800	1596	3985.0
736392552031657984	6841	16718.0
736365877722001409	1153	3755.0
736225175608430592	2608	7665.0
736010884653420544	2755	7418.0
735991953473572864	1062	3369.0
735648611367784448	1035	3818.0
735635087207878657	2197	5807.0
735274964362878976	4670	12319.0
735256018284875776	825	3146.0
735137028879360001	905	2951.0
734912297295085568	492	2602.0
734787690684657664	5905	11833.0
734776360183431168	500	2374.0
734559631394082816	368	1404.0
733828123016450049	733	3376.0
733822306246479872	961	3477.0
733482008106668032	880	2943.0
733460102733135873	1174	3950.0
733109485275860992	15916	50462.0
732732193018155009	498	2292.0
732726085725589504	823	3356.0
732585889486888962	729	3444.0
732375214819057664	2337	7614.0
732005617171337216	5008	14030.0
731285275100512256	928	3304.0
731156023742988288	1178	3614.0
730924654643314689	1847	5795.0
730573383004487680	1979	4578.0
730427201120833536	969	3287.0
730211855403241472	987	3585.0
730196704625098752	1744	4539.0
729854734790754305	1042	3805.0
729838605770891264	351	1631.0
729823566028484608	1157	3737.0
729463711119904772	2148	5439.0
729113531270991872	296	1768.0
728986383096946689	758	2952.0
728760639972315136	1587	4385.0
728751179681943552	634	2608.0
728653952833728512	971	3117.0
728409960103686147	1869	4620.0
728387165835677696	895	3500.0
728046963732717569	1117	4034.0
728035342121635841	1553	4274.0
728015554473250816	1022	3890.0
727685679342333952	592	2801.0
727644517743104000	1633	5521.0
727524757080539137	1119	4211.0
727314416056803329	691	3131.0
727286334147182592	768	2884.0
727175381690781696	1286	3680.0
727155742655025152	1227	3406.0
726935089318363137	2275	6484.0
726887082820554753	1407	3616.0
726828223124897792	939	3372.0
726224900189511680	1067	4170.0
725842289046749185	2486	6684.0
725786712245440512	1279	3938.0
725729321944506368	1652	4911.0
725458796924002305	571	1337.0
724983749226668032	1209	3522.0
724771698126512129	584	2208.0
724405726123311104	1555	4987.0
724049859469295616	1659	4070.0
724046343203856385	521	2513.0
724004602748780546	1428	3928.0
723912936180330496	1155	3681.0
723688335806480385	2707	7216.0
723673163800948736	832	2854.0
723179728551723008	1737	4980.0
722974582966214656	1465	3862.0
722613351520608256	1530	4692.0
721503162398597120	1689	4340.0
721001180231503872	570	2388.0
720785406564900865	719	2913.0
720775346191278080	604	2312.0
720415127506415616	1398	3896.0
720389942216527872	2320	6002.0
720340705894408192	908	2693.0
720059472081784833	1045	3627.0
720043174954147842	1872	4670.0
719991154352222208	1621	4578.0
719704490224398336	1327	4277.0
719551379208073216	1768	4755.0
719367763014393856	702	2648.0
719339463458033665	1149	4200.0
719332531645071360	884	3244.0
718971898235854848	1009	3276.0
718939241951195136	1627	4931.0
718631497683582976	7440	17770.0
718613305783398402	446	2310.0
718540630683709445	946	2299.0
718460005985447936	489	2547.0
718454725339934721	1410	4584.0
718246886998687744	459	1801.0
718234618122661888	931	3646.0
717841801130979328	558	2320.0
717790033953034240	1019	2689.0
717537687239008257	1711	5456.0
717428917016076293	419	1525.0
717421804990701568	774	2959.0
717047459982213120	1784	5922.0
717009362452090881	892	3052.0
716802964044845056	1084	4053.0
716791146589110272	1479	7806.0
716730379797970944	406	1163.0
716447146686459905	5461	12303.0
716439118184652801	197	2254.0
716285507865542656	983	2620.0
716080869887381504	1766	6401.0
715928423106027520	818	3006.0
715758151270801409	1326	3504.0
715733265223708672	1572	4409.0
715704790270025728	527	2622.0
715696743237730304	1200	3693.0
715680795826982913	1484	4059.0
715360349751484417	1456	5157.0
715342466308784130	639	2870.0
715220193576927233	605	2277.0
715200624753819648	1745	4865.0
715009755312439296	1143	3911.0
714982300363173890	961	3517.0
714962719905021952	3963	6934.0
714957620017307648	1312	3916.0
714631576617938945	929	3085.0
714606013974974464	862	3429.0
714485234495041536	1044	2514.0
714258258790387713	683	2878.0
714251586676113411	778	3101.0
714214115368108032	817	2162.0
714141408463036416	1315	4083.0
713919462244790272	740	3113.0
713909862279876608	504	1790.0
713900603437621249	680	2682.0
713761197720473600	1270	4582.0
713411074226274305	1217	4190.0
713177543487135744	2671	6809.0
713175907180089344	1372	4197.0
712809025985978368	6259	17986.0
712717840512598017	4626	11616.0
712668654853337088	1128	3921.0
712438159032893441	1460	5021.0
712309440758808576	25	223.0
712097430750289920	964	3561.0
712092745624633345	834	2783.0
712085617388212225	458	3089.0
712065007010385924	583	2118.0
711998809858043904	121	0.0
711968124745228288	2145	7598.0
711743778164514816	929	2688.0
711732680602345472	3791	8293.0
711694788429553666	17110	30974.0
711652651650457602	842	3645.0
711363825979756544	1054	3410.0
711306686208872448	692	3121.0
711008018775851008	573	2827.0
710997087345876993	1294	4327.0
710844581445812225	640	2411.0
710833117892898816	496	2535.0
710658690886586372	528	2194.0
710609963652087808	2217	4531.0
710588934686908417	1740	4288.0
710296729921429505	686	2251.0
710283270106132480	491	2051.0
710272297844797440	1174	4258.0
710269109699739648	1042	2263.0
710153181850935296	835	2752.0
710140971284037632	829	2589.0
710117014656950272	1840	5151.0
709918798883774466	1014	3305.0
709901256215666688	96	627.0
709852847387627521	1122	3306.0
709566166965075968	1115	3345.0
709556954897764353	1000	3102.0
709519240576036864	224	1421.0
709449600415961088	533	2082.0
709409458133323776	640	2500.0
709225125749587968	535	2266.0
709207347839836162	5356	11760.0
709198395643068416	604	2323.0
709179584944730112	628	1903.0
709158332880297985	378	1924.0
709042156699303936	1521	4461.0
708853462201716736	608	1705.0
708845821941387268	835	2803.0
708834316713893888	468	1590.0
708810915978854401	6444	15581.0
708738143638450176	764	2606.0
708711088997666817	663	2397.0
708479650088034305	641	2401.0
708469915515297792	758	2930.0
708400866336894977	9368	15029.0
708356463048204288	1233	3383.0
708349470027751425	691	2235.0
708149363256774660	1448	4078.0
708130923141795840	797	3189.0
708119489313951744	916	2537.0
708109389455101952	520	1851.0
708026248782585858	1806	4163.0
707995814724026368	1049	2959.0
707983188426153984	2	47.0
707969809498152960	896	2546.0
707776935007539200	895	3099.0
707741517457260545	569	2350.0
707738799544082433	2276	3839.0
707693576495472641	933	3206.0
707629649552134146	810	2428.0
707610948723478529	5907	16037.0
707420581654872064	655	2127.0
707411934438625280	562	2177.0
707387676719185920	1186	3308.0
707377100785885184	1009	3083.0
707315916783140866	595	2341.0
707297311098011648	731	2640.0
707059547140169728	633	2460.0
707038192327901184	734	2067.0
707021089608753152	1265	3857.0
707014260413456384	557	2183.0
706904523814649856	7324	13761.0
706901761596989440	542	1934.0
706681918348251136	911	3115.0
706644897839910912	1021	2425.0
706593038911545345	593	2041.0
706538006853918722	1342	3283.0
706516534877929472	963	2953.0
706346369204748288	864	3263.0
706310011488698368	7354	20057.0
706291001778950144	448	1613.0
706265994973601792	866	2590.0
706169069255446529	2064	3683.0
706166467411222528	1499	4859.0
706153300320784384	357	1401.0
705975130514706432	678	2938.0
705970349788291072	833	3010.0
705898680587526145	515	2254.0
705786532653883392	485	1837.0
705591895322394625	1068	2998.0
705475953783398401	854	2816.0
705442520700944385	1501	4163.0
705428427625635840	1562	3603.0
705239209544720384	698	2840.0
705223444686888960	743	2439.0
705102439679201280	486	2028.0
705066031337840642	570	2070.0
704871453724954624	1048	4050.0
704859558691414016	495	2135.0
704847917308362754	1412	4806.0
704819833553219584	914	2498.0
704761120771465216	2716	6283.0
704499785726889984	933	2741.0
704491224099647488	74	707.0
704480331685040129	1007	3217.0
704364645503647744	3315	7533.0
704347321748819968	324	1489.0
704134088924532736	425	1423.0
704113298707505153	535	1761.0
704054845121142784	866	2771.0
703774238772166656	416	1757.0
703769065844768768	1057	3088.0
703631701117943808	620	2422.0
703611486317502464	1423	3643.0
703425003149250560	1263	3581.0
703407252292673536	645	2310.0
703382836347330562	1060	3309.0
703356393781329922	360	1817.0
703268521220972544	508	1877.0
703079050210877440	2885	6983.0
703041949650034688	11610	24894.0
702932127499816960	671	2432.0
702899151802126337	418	1513.0
702684942141153280	990	3059.0
702671118226825216	525	2067.0
702598099714314240	3212	11575.0
702539513671897089	900	2728.0
702332542343577600	1436	2992.0
702321140488925184	977	3108.0
702276748847800320	718	2334.0
702217446468493312	1257	4522.0
701981390485725185	919	3256.0
701952816642965504	957	3627.0
701889187134500865	1294	3341.0
701805642395348998	1558	3222.0
701601587219795968	427	1982.0
701570477911896070	873	2659.0
701545186879471618	574	2520.0
701214700881756160	4763	11543.0
700890391244103680	526	2102.0
700864154249383937	584	2460.0
700847567345688576	465	2337.0
700796979434098688	879	2308.0
700747788515020802	8669	21509.0
700518061187723268	743	2461.0
700505138482569216	539	2167.0
700462010979500032	1664	3878.0
700167517596164096	678	2488.0
700151421916807169	631	2108.0
700143752053182464	2526	7102.0
700062718104104960	638	2500.0
700029284593901568	544	1965.0
700002074055016451	1252	3115.0
699801817392291840	881	2854.0
699788877217865730	482	2116.0
699779630832685056	1153	2577.0
699775878809702401	561	1854.0
699691744225525762	4288	9710.0
699446877801091073	2456	5644.0
699434518667751424	479	2071.0
699423671849451520	301	1281.0
699413908797464576	588	1973.0
699370870310113280	406	1792.0
699323444782047232	805	2973.0
699088579889332224	585	2135.0
699079609774645248	602	2319.0
699072405256409088	1113	2796.0
699060279947165696	1677	3536.0
699036661657767936	1128	2462.0
698989035503689728	903	3146.0
698953797952008193	852	2533.0
698907974262222848	574	2393.0
698710712454139905	636	2330.0
698703483621523456	349	1365.0
698635131305795584	323	1228.0
698549713696649216	581	2198.0
698355670425473025	414	1740.0
698342080612007937	899	2140.0
698262614669991936	1857	4511.0
698195409219559425	5587	15882.0
698178924120031232	696	2661.0
697995514407682048	316	1442.0
697990423684476929	1205	3101.0
697943111201378304	631	2261.0
697881462549430272	1085	2854.0
697630435728322560	510	1640.0
697616773278015490	941	2953.0
697596423848730625	1175	2845.0
697575480820686848	470	1931.0
697516214579523584	1032	1927.0
697482927769255936	627	2300.0
697463031882764288	1306	3245.0
697270446429966336	1757	4463.0
697259378236399616	935	3119.0
697255105972801536	1084	2900.0
697242256848379904	632	2393.0
696900204696625153	963	2984.0
696894894812565505	637	2216.0
696886256886657024	1671	4571.0
696877980375769088	665	2311.0
696754882863349760	334	1399.0
696744641916489729	864	1944.0
696713835009417216	605	2238.0
696518437233913856	1617	3705.0
696490539101908992	133	1153.0
696488710901260288	954	2371.0
696405997980676096	1075	3021.0
696100768806522880	607	1824.0
695816827381944320	1077	2834.0
695794761660297217	727	2998.0
695767669421768709	686	1751.0
695629776980148225	1953	4307.0
695446424020918272	1702	4178.0
695409464418041856	3350	8199.0
695314793360662529	1343	3421.0
695095422348574720	573	2514.0
695074328191332352	1024	2673.0
695064344191721472	546	1511.0
695051054296211456	743	2503.0
694925794720792577	855	2552.0
694905863685980160	874	2601.0
694669722378485760	13422	33847.0
694356675654983680	266	1418.0
694352839993344000	563	1915.0
694342028726001664	454	1501.0
694329668942569472	469	1879.0
694206574471057408	1907	3913.0
694183373896572928	867	2781.0
694001791655137281	956	3221.0
693993230313091072	378	1784.0
693942351086120961	343	1655.0
693647888581312512	544	2541.0
693644216740769793	117	1290.0
693642232151285760	391	2409.0
693629975228977152	745	2316.0
693622659251335168	347	1453.0
693590843962331137	1833	4782.0
693582294167244802	233	1559.0
693486665285931008	591	1676.0
693280720173801472	1162	3163.0
693267061318012928	757	2247.0
693262851218264065	465	2082.0
693231807727280129	696	2732.0
693155686491000832	2988	7456.0
693109034023534592	566	1607.0
693095443459342336	425	1758.0
692919143163629568	714	2570.0
692905862751522816	815	2294.0
692901601640583168	557	1661.0
692894228850999298	737	2129.0
692828166163931137	830	2726.0
692752401762250755	3407	6441.0
692568918515392513	1449	4118.0
692535307825213440	1275	2976.0
692530551048294401	383	1751.0
692423280028966913	205	1396.0
692417313023332352	3227	8846.0
692187005137076224	766	2392.0
692158366030913536	746	2026.0
692142790915014657	364	1549.0
692041934689402880	1175	3202.0
692017291282812928	895	2738.0
691820333922455552	1539	3754.0
691793053716221953	3955	7673.0
691756958957883396	919	2671.0
691675652215414786	473	1842.0
691483041324204033	520	2258.0
691459709405118465	1058	3814.0
691444869282295808	787	2487.0
691416866452082688	7124	18287.0
691321916024623104	621	2442.0
691096613310316544	828	2825.0
691090071332753408	316	1636.0
690989312272396288	2685	5590.0
690959652130045952	1149	3389.0
690938899477221376	1803	3863.0
690932576555528194	940	3100.0
690735892932222976	1188	3580.0
690728923253055490	483	2051.0
690690673629138944	771	2204.0
690649993829576704	255	1227.0
690607260360429569	15	286.0
690597161306841088	567	1839.0
690400367696297985	422	1789.0
690374419777196032	793	3058.0
690360449368465409	823	2506.0
690348396616552449	480	1411.0
690248561355657216	386	1589.0
690021994562220032	960	2649.0
690015576308211712	681	2359.0
690005060500217858	1578	3463.0
689999384604450816	339	1338.0
689993469801164801	422	1379.0
689977555533848577	422	1291.0
689905486972461056	647	2325.0
689877686181715968	1082	2863.0
689835978131935233	703	2056.0
689661964914655233	876	3065.0
689659372465688576	3600	9779.0
689623661272240129	598	2094.0
689599056876867584	5165	11013.0
689557536375177216	423	1951.0
689517482558820352	1333	3211.0
689289219123089408	874	2127.0
689283819090870273	1029	3086.0
689280876073582592	658	1868.0
689275259254616065	233	1086.0
689255633275777024	1007	2416.0
689154315265683456	924	2920.0
689143371370250240	468	1908.0
688916208532455424	800	2558.0
688908934925697024	712	1985.0
688898160958271489	728	1978.0
688894073864884227	637	2123.0
688828561667567616	340	1305.0
688804835492233216	176	908.0
688789766343622656	623	2101.0
688547210804498433	655	2453.0
688519176466644993	683	2202.0
688385280030670848	4187	8758.0
688211956440801280	783	2123.0
688179443353796608	546	2021.0
688116655151435777	721	2674.0
688064179421470721	336	1641.0
687841446767013888	2324	5147.0
687826841265172480	1046	2584.0
687818504314159109	892	2335.0
687807801670897665	671	2247.0
687732144991551489	616	1661.0
687704180304273409	786	2296.0
687664829264453632	482	1833.0
687494652870668288	541	1799.0
687480748861947905	224	1513.0
687476254459715584	499	1875.0
687460506001633280	505	1952.0
687399393394311168	576	1791.0
687317306314240000	8590	19072.0
687312378585812992	1771	4128.0
687127927494963200	2107	5109.0
687124485711986689	475	2068.0
687109925361856513	2305	5501.0
687102708889812993	899	2209.0
687096057537363968	570	2126.0
686947101016735744	2992	8178.0
686760001961103360	1297	3321.0
686749460672679938	1356	3279.0
686730991906516992	1130	3902.0
686683045143953408	756	2670.0
686618349602762752	1272	3502.0
686606069955735556	509	1792.0
686394059078897668	645	1641.0
686386521809772549	824	3071.0
686377065986265092	530	2099.0
686358356425093120	616	2044.0
686286779679375361	1570	3813.0
686050296934563840	682	2104.0
686035780142297088	111	1086.0
686034024800862208	1069	2913.0
686007916130873345	379	2338.0
686003207160610816	578	1727.0
685973236358713344	488	1984.0
685943807276412928	552	1540.0
685906723014619143	2669	7058.0
685681090388975616	115	1934.0
685667379192414208	523	2228.0
685663452032069632	1369	3046.0
685641971164143616	710	2756.0
685547936038666240	14519	31091.0
685532292383666176	1080	2871.0
685325112850124800	3692	8883.0
685321586178670592	592	2500.0
685315239903100929	972	3106.0
685307451701334016	412	1968.0
685268753634967552	1114	2923.0
685198997565345792	615	2204.0
685169283572338688	1328	3881.0
684969860808454144	339	2251.0
684959798585110529	2905	6417.0
684940049151070208	972	3023.0
684926975086034944	434	3308.0
684914660081053696	1364	3307.0
684902183876321280	489	1758.0
684880619965411328	748	1974.0
684830982659280897	20266	33091.0
684800227459624960	936	2574.0
684594889858887680	3270	8407.0
684588130326986752	1321	3893.0
684567543613382656	1134	2830.0
684538444857667585	885	2494.0
684481074559381504	1107	3662.0
684460069371654144	521	1864.0
684241637099323392	3050	7667.0
684225744407494656	191	1175.0
684222868335505415	1270	3609.0
684200372118904832	975	2026.0
684195085588783105	474	1800.0
684188786104872960	1086	3308.0
684177701129875456	611	1902.0
684147889187209216	1412	2823.0
684122891630342144	440	1896.0
684097758874210310	1336	3894.0
683857920510050305	1051	3607.0
683852578183077888	324	1835.0
683849932751646720	876	2464.0
683834909291606017	1051	2482.0
683828599284170753	991	2650.0
683773439333797890	1253	3155.0
683742671509258241	3099	6109.0
683515932363329536	2699	6938.0
683498322573824003	907	3006.0
683481228088049664	931	2528.0
683462770029932544	635	2290.0
683449695444799489	1496	3661.0
683391852557561860	2234	7220.0
683357973142474752	852	2738.0
683142553609318400	978	2708.0
683111407806746624	844	3217.0
683098815881154561	611	2050.0
683078886620553216	529	1895.0
683030066213818368	695	2039.0
682962037429899265	15264	34606.0
682808988178739200	158	1675.0
682788441537560576	1044	2337.0
682750546109968385	409	1430.0
682697186228989953	341	1244.0
682662431982772225	1010	2879.0
682638830361513985	555	1953.0
682429480204398592	1079	3248.0
682406705142087680	1631	7140.0
682393905736888321	616	2113.0
682389078323662849	440	1582.0
682303737705140231	910	2895.0
682259524040966145	1108	3903.0
682242692827447297	1074	3047.0
682088079302213632	9152	17181.0
682059653698686977	1571	4645.0
682047327939461121	872	3020.0
682032003584274432	1862	6206.0
682003177596559360	1409	2934.0
681981167097122816	953	2646.0
681891461017812993	766	2328.0
681694085539872773	3791	12096.0
681679526984871937	413	1671.0
681654059175129088	842	2473.0
681610798867845120	435	1783.0
681579835668455424	1211	3337.0
681523177663676416	5350	13451.0
681340665377193984	252	1552.0
681339448655802368	3798	8768.0
681320187870711809	690	2482.0
681302363064414209	1686	3694.0
681297372102656000	884	3036.0
681281657291280384	1026	3050.0
681261549936340994	247	1368.0
681242418453299201	490	1401.0
681231109724700672	457	2282.0
681193455364796417	1380	3490.0
680970795137544192	607	2273.0
680959110691590145	1860	4332.0
680940246314430465	967	3003.0
680934982542561280	408	1967.0
680913438424612864	577	2268.0
680889648562991104	343	1662.0
680836378243002368	1231	3251.0
680805554198020098	624	2026.0
680801747103793152	763	2242.0
680798457301471234	961	2667.0
680609293079592961	649	2471.0
680583894916304897	1229	3408.0
680497766108381184	1789	3970.0
680494726643068929	452	1614.0
680473011644985345	701	2398.0
680440374763077632	464	1362.0
680221482581123072	274	1402.0
680206703334408192	1084	2666.0
680191257256136705	461	2022.0
680176173301628928	1439	3654.0
680161097740095489	687	2190.0
680145970311643136	1617	3412.0
680130881361686529	878	2160.0
680115823365742593	849	2561.0
680100725817409536	1291	3384.0
680085611152338944	8391	12056.0
680070545539371008	801	2438.0
679877062409191424	601	1861.0
679872969355714560	616	2071.0
679862121895714818	573	2313.0
679854723806179328	1143	2680.0
679844490799091713	705	2244.0
679828447187857408	12984	33994.0
679777920601223168	1022	2922.0
679736210798047232	736	1962.0
679729593985699840	776	2040.0
679722016581222400	438	1571.0
679530280114372609	1944	4496.0
679527802031484928	673	2480.0
679511351870550016	1173	3151.0
679503373272485890	1364	2981.0
679475951516934144	600	1967.0
679462823135686656	17399	29543.0
679405845277462528	1106	2228.0
679158373988876288	7442	19903.0
679148763231985668	962	2618.0
679132435750195208	1071	2786.0
679111216690831360	2391	5581.0
679062614270468097	7410	15865.0
679047485189439488	606	2112.0
679001094530465792	1129	2671.0
678991772295516161	1061	2135.0
678969228704284672	422	1539.0
678800283649069056	839	2406.0
678798276842360832	1068	3232.0
678774928607469569	841	2627.0
678767140346941444	1264	3300.0
678764513869611008	434	1521.0
678755239630127104	3022	6631.0
678740035362037760	1532	3491.0
678708137298427904	2254	5256.0
678675843183484930	1351	2665.0
678643457146150913	371	1925.0
678446151570427904	1411	3743.0
678424312106393600	2355	5111.0
678410210315247616	1658	3940.0
678399652199309312	29372	75158.0
678396796259975168	386	1490.0
678389028614488064	390	1745.0
678380236862578688	836	2288.0
678341075375947776	493	1612.0
678334497360859136	231	1211.0
678278586130948096	5646	10684.0
678255464182861824	341	1486.0
678023323247357953	348	1783.0
678021115718029313	5791	12678.0
677961670166224897	1571	3202.0
677918531514703872	377	1250.0
677895101218201600	1900	4505.0
677716515794329600	902	2840.0
677700003327029250	1328	3179.0
677698403548192770	294	1150.0
677687604918272002	780	2326.0
677673981332312066	1386	3118.0
677662372920729601	872	1822.0
677644091929329666	747	1743.0
677573743309385728	634	1985.0
677565715327688705	424	1220.0
677557565589463040	1053	2282.0
677547928504967168	3396	6467.0
677530072887205888	209	990.0
677335745548390400	1602	2835.0
677334615166730240	258	1258.0
677331501395156992	214	1012.0
677328882937298944	1392	3413.0
677314812125323265	483	1544.0
677301033169788928	366	1140.0
677269281705472000	652	1840.0
677228873407442944	1506	3302.0
677187300187611136	840	2542.0
676975532580409345	982	2585.0
676957860086095872	740	2079.0
676949632774234114	366	1218.0
676948236477857792	794	2003.0
676946864479084545	337	1613.0
676942428000112642	686	1924.0
676936541936185344	4559	11879.0
676916996760600576	1670	2760.0
676897532954456065	667	2095.0
676864501615042560	648	1945.0
676821958043033607	14193	21234.0
676819651066732545	610	1693.0
676811746707918848	396	1341.0
676776431406465024	1851	4645.0
676617503762681856	877	2680.0
676613908052996102	184	1012.0
676606785097199616	398	1767.0
676603393314578432	354	1076.0
676593408224403456	1965	4242.0
676590572941893632	115	857.0
676588346097852417	720	2136.0
676582956622721024	252	1103.0
676575501977128964	1025	2392.0
676533798876651520	511	1741.0
676496375194980353	485	1415.0
676470639084101634	4295	10826.0
676440007570247681	610	1608.0
676430933382295552	311	1293.0
676263575653122048	499	1939.0
676237365392908289	257	1118.0
676219687039057920	28402	71096.0
676215927814406144	529	1612.0
676191832485810177	948	2100.0
676146341966438401	609	1788.0
676121918416756736	1066	2007.0
676101918813499392	1075	2635.0
676098748976615425	1290	2752.0
676089483918516224	404	1218.0
675898130735476737	521	1493.0
675891555769696257	782	1973.0
675888385639251968	865	2194.0
675878199931371520	1280	3864.0
675870721063669760	518	1514.0
675853064436391936	1176	2491.0
675849018447167488	129	883.0
675845657354215424	801	2103.0
675822767435051008	486	1413.0
675820929667219457	219	973.0
675798442703122432	3138	9526.0
675781562965868544	427	1495.0
675740360753160193	304	1089.0
675710890956750848	747	1732.0
675707330206547968	625	1826.0
675706639471788032	87	599.0
675534494439489536	375	1697.0
675531475945709568	346	1096.0
675522403582218240	256	956.0
675517828909424640	423	1191.0
675501075957489664	5355	15907.0
675497103322386432	1179	2890.0
675489971617296384	542	1183.0
675483430902214656	885	1700.0
675432746517426176	525	1393.0
675372240448454658	471	1561.0
675362609739206656	204	974.0
675354435921575936	15243	30072.0
675349384339542016	2063	3620.0
675334060156301312	1172	2552.0
675166823650848770	1419	3265.0
675153376133427200	2326	5739.0
675149409102012420	1544	3432.0
675147105808306176	207	865.0
675146535592706048	263	1088.0
675145476954566656	810	1961.0
675135153782571009	426	1195.0
675113801096802304	706	1781.0
675111688094527488	223	882.0
675109292475830276	1025	2586.0
675047298674663426	286	962.0
675015141583413248	1075	2482.0
675006312288268288	206	895.0
675003128568291329	423	1422.0
674999807681908736	993	2047.0
674805413498527744	325	783.0
674800520222154752	778	2762.0
674793399141146624	984	2287.0
674790488185167872	225	1015.0
674788554665512960	187	736.0
674781762103414784	1080	1840.0
674774481756377088	425	1006.0
674767892831932416	710	1664.0
674764817387900928	208	719.0
674754018082705410	396	1251.0
674752233200820224	414	1338.0
674743008475090944	489	1286.0
674742531037511680	46	439.0
674739953134403584	341	995.0
674737130913071104	81	594.0
674690135443775488	425	1051.0
674670581682434048	589	1486.0
674664755118911488	217	835.0
674646392044941312	440	1314.0
674644256330530816	252	954.0
674638615994089473	531	1546.0
674632714662858753	520	1374.0
674606911342424069	89	857.0
674468880899788800	1838	5708.0
674447403907457024	321	973.0
674436901579923456	355	1018.0
674422304705744896	485	1319.0
674416750885273600	123	631.0
674410619106390016	417	1099.0
674394782723014656	513	1376.0
674372068062928900	286	784.0
674330906434379776	69	527.0
674318007229923329	462	1288.0
674307341513269249	6237	10400.0
674291837063053312	5296	13498.0
674271431610523648	665	1429.0
674269164442398721	208	841.0
674265582246694913	755	1502.0
674262580978937856	402	1212.0
674255168825880576	488	1341.0
674082852460433408	150	705.0
674075285688614912	253	917.0
674063288070742018	1957	5856.0
674053186244734976	1167	3028.0
674051556661161984	444	1328.0
674045139690631169	580	1296.0
674042553264685056	115	656.0
674038233588723717	378	1009.0
674036086168010753	185	784.0
674024893172875264	1110	1626.0
674019345211760640	273	1041.0
674014384960745472	578	1432.0
674008982932058114	316	1109.0
673956914389192708	865	1794.0
673919437611909120	336	1078.0
673906403526995968	1489	2923.0
673887867907739649	229	860.0
673716320723169284	686	2835.0
673715861853720576	1857	3228.0
673711475735838725	272	957.0
673709992831262724	240	772.0
673708611235921920	262	982.0
673707060090052608	353	1012.0
673705679337693185	368	1151.0
